epoch,loss
1.0,4.053133487701416
10.0,3.3090014457702637
20.0,1.4857099056243896
30.0,0.43149763345718384
40.0,0.23090267181396484
50.0,0.14069435000419617
60.0,0.09053625166416168
70.0,0.05847543478012085
80.0,0.045740749686956406
