gene_id,gene_full_id,mean_log,var_log,detected_cells,detected_fraction,original_index
ENSG00000166913,ENSG00000166913.12,1.5003718,0.0713787,9200,0.9998913161612868,18100
ENSG00000161057,ENSG00000161057.11,0.39494374,0.0737896,7978,0.8670796652537768,18103
ENSG00000158042,ENSG00000158042.8,0.46103513,0.063346095,8473,0.9208781654168026,18116
ENSG00000137699,ENSG00000137699.16,0.4704121,0.06556321,8459,0.919356591674818,18122
ENSG00000157500,ENSG00000157500.11,0.51200837,0.06527844,8653,0.9404412563851755,18142
ENSG00000136888,ENSG00000136888.6,1.149426,0.07179882,9192,0.9990218454515813,18144
ENSG00000196937,ENSG00000196937.10,0.6072096,0.07107713,8888,0.9659819584827736,18145
ENSG00000131669,ENSG00000131669.9,0.60213447,0.09700086,8683,0.943701771546571,18146
ENSG00000100348,ENSG00000100348.9,0.7614288,0.06607017,9103,0.989348983806108,18159
ENSG00000106244,ENSG00000106244.12,1.2143489,0.07228616,9197,0.9995652646451473,18170
ENSG00000156110,ENSG00000156110.13,0.70754343,0.07172212,9055,0.9841321595478753,18172
ENSG00000113643,ENSG00000113643.8,0.61809844,0.08236857,8923,0.969785892837735,18175
ENSG00000181885,ENSG00000181885.18,0.9073047,0.12858786,9092,0.988153461580263,18188
ENSG00000075142,ENSG00000075142.13,0.7747303,0.0821421,9115,0.9906531898706662,18216
ENSG00000168036,ENSG00000168036.17,0.6327005,0.23074274,8505,0.9243560482556243,18217
ENSG00000079459,ENSG00000079459.12,0.4440006,0.063192114,8416,0.914683186610151,18220
ENSG00000065000,ENSG00000065000.17,0.54701674,0.06047455,8853,0.9621780241278122,18234
ENSG00000166681,ENSG00000166681.13,1.2171726,0.08399362,9191,0.9989131616128681,18239
ENSG00000153250,ENSG00000153250.19,0.49778324,0.061606117,8618,0.9366373220302141,18244
ENSG00000104738,ENSG00000104738.17,0.47756028,0.07909258,8268,0.8985979784806,18252
ENSG00000163319,ENSG00000163319.10,0.5065495,0.07250333,8601,0.93478969677209,18264
ENSG00000168291,ENSG00000168291.12,0.36119142,0.06563849,7809,0.8487120965112488,18283
ENSG00000160072,ENSG00000160072.19,0.44145676,0.068936065,8267,0.8984892946418868,18285
ENSG00000115816,ENSG00000115816.14,0.85783184,0.08761582,9129,0.9921747636126508,18295
ENSG00000137574,ENSG00000137574.10,0.703287,0.075480044,8977,0.9756548201282469,18326
ENSG00000116649,ENSG00000116649.9,1.7886876,0.0939244,9198,0.9996739484838605,18330
ENSG00000105355,ENSG00000105355.8,0.43457633,0.06283569,8369,0.9095750461906315,18333
ENSG00000138363,ENSG00000138363.14,0.4728795,0.070950754,8527,0.9267470927073144,18352
ENSG00000144635,ENSG00000144635.8,0.46319306,0.07023792,8410,0.914031083577872,18413
ENSG00000164687,ENSG00000164687.10,2.152324,0.1392408,9201,1.0,18429
ENSG00000102030,ENSG00000102030.15,1.2393782,0.073921494,9190,0.9988044777741549,18435
ENSG00000147649,ENSG00000147649.9,2.3668027,0.06340013,9201,1.0,18436
ENSG00000206075,ENSG00000206075.13,0.37329596,0.0638282,7819,0.8497989348983807,18440
ENSG00000163466,ENSG00000163466.15,2.3251953,0.06690616,9201,1.0,18446
ENSG00000067560,ENSG00000067560.10,1.2428222,0.07779497,9195,0.9993478969677209,18469
ENSG00000160113,ENSG00000160113.5,0.69950587,0.07577303,8976,0.9755461362895338,18470
ENSG00000128654,ENSG00000128654.13,0.51987576,0.062416058,8725,0.9482664927725247,18490
ENSG00000100316,ENSG00000100316.15,1.8426237,0.0673076,9201,1.0,18498
ENSG00000253729,ENSG00000253729.7,1.260801,0.0812491,9192,0.9990218454515813,18512
ENSG00000107372,ENSG00000107372.12,0.4797976,0.061645314,8574,0.931855233126834,18522
ENSG00000205981,ENSG00000205981.7,0.79603195,0.071898185,9081,0.986957939354418,18536
ENSG00000124380,ENSG00000124380.10,0.49194664,0.062727295,8648,0.9398978371916096,18537
ENSG00000126602,ENSG00000126602.10,0.5759841,0.07929214,8840,0.9607651342245408,18538
ENSG00000188725,ENSG00000188725.7,0.5286104,0.06610255,8709,0.9465275513531138,18542
ENSG00000198498,ENSG00000198498.9,0.5222977,0.07123695,8630,0.9379415280947723,18552
ENSG00000133142,ENSG00000133142.17,0.5620092,0.06855355,8832,0.9598956635148354,18556
ENSG00000067167,ENSG00000067167.7,0.6551537,0.06584102,8999,0.9780458645799369,18565
ENSG00000123131,ENSG00000123131.12,1.2659469,0.075683005,9197,0.9995652646451473,18567
ENSG00000008952,ENSG00000008952.16,0.91767424,0.08076976,9170,0.9966308009998913,18571
ENSG00000119820,ENSG00000119820.10,0.49068302,0.06026844,8675,0.9428323008368655,18575
ENSG00000112312,ENSG00000112312.9,0.36433086,0.06371,7633,0.8295837408977285,18583
ENSG00000085733,ENSG00000085733.15,0.8350501,0.13932441,9071,0.9858711009672861,18603
ENSG00000131467,ENSG00000131467.10,0.7045359,0.07807539,9006,0.9788066514509293,18605
ENSG00000167996,ENSG00000167996.15,2.2342012,0.18790112,9201,1.0,18608
ENSG00000122786,ENSG00000122786.19,1.3969434,0.06962965,9195,0.9993478969677209,18620
ENSG00000232119,ENSG00000232119.7,0.5951338,0.0861827,8845,0.9613085534181067,18621
ENSG00000221968,ENSG00000221968.8,0.34285647,0.06461401,7598,0.8257798065427671,18626
ENSG00000149136,ENSG00000149136.8,1.1794074,0.088675156,9176,0.9972829040321705,18636
ENSG00000173905,ENSG00000173905.8,0.32352388,0.06300795,7351,0.7989348983806108,18650
ENSG00000125835,ENSG00000125835.18,1.3407419,0.0973168,9192,0.9990218454515813,18657
ENSG00000101439,ENSG00000101439.8,1.1010875,0.07592778,9192,0.9990218454515813,18673
ENSG00000165637,ENSG00000165637.13,1.585984,0.07651588,9201,1.0,18674
ENSG00000102054,ENSG00000102054.17,0.6923108,0.08471234,9013,0.9795674383219215,18675
ENSG00000172115,ENSG00000172115.8,1.963762,0.117878266,9200,0.9998913161612868,18676
ENSG00000071462,ENSG00000071462.11,0.68967116,0.07907694,9022,0.9805455928703402,18697
ENSG00000151893,ENSG00000151893.14,0.57048523,0.06316485,8842,0.9609825019019672,18699
ENSG00000172239,ENSG00000172239.13,0.7030717,0.0683902,9023,0.9806542767090534,18703
ENSG00000101421,ENSG00000101421.3,0.8790555,0.07410999,9145,0.9939137050320618,18706
ENSG00000164167,ENSG00000164167.11,0.6370011,0.081255876,8812,0.9577219867405716,18708
ENSG00000115457,ENSG00000115457.9,0.76088715,0.21074633,8381,0.9108792522551896,18717
ENSG00000225921,ENSG00000225921.6,0.6547297,0.074912585,8948,0.9725029888055646,18724
ENSG00000069956,ENSG00000069956.11,0.54917276,0.06550567,8774,0.9535920008694707,18728
ENSG00000152518,ENSG00000152518.7,0.65216416,0.094058,8869,0.9639169655472232,18733
ENSG00000088325,ENSG00000088325.15,0.5807503,0.15532449,7860,0.8542549722856211,18734
ENSG00000176208,ENSG00000176208.8,0.22870179,0.061825164,6006,0.6527551353113792,18736
ENSG00000128309,ENSG00000128309.16,0.66665757,0.06984677,8978,0.9757635039669601,18752
ENSG00000163993,ENSG00000163993.6,0.3192134,0.1791472,5605,0.6091729159873926,18753
ENSG00000101224,ENSG00000101224.17,0.36442092,0.06409818,7664,0.8329529398978371,18794
ENSG00000185825,ENSG00000185825.16,1.1410577,0.067194074,9193,0.9991305292902946,18796
ENSG00000163938,ENSG00000163938.16,0.75177824,0.107633024,9038,0.9822845342897512,18807
ENSG00000055950,ENSG00000055950.16,0.60537434,0.063268445,8970,0.9748940332572547,18808
ENSG00000188690,ENSG00000188690.13,0.6887406,0.0699,8968,0.9746766655798282,18837
ENSG00000175334,ENSG00000175334.7,1.0962912,0.09049503,9173,0.9969568525160308,18846
ENSG00000137710,ENSG00000137710.15,1.3596308,0.096386544,9197,0.9995652646451473,18853
ENSG00000035141,ENSG00000035141.7,0.950318,0.077983364,9151,0.9945658080643408,18862
ENSG00000120686,ENSG00000120686.11,0.6820677,0.06865115,9008,0.9790240191283556,18863
ENSG00000168078,ENSG00000168078.9,0.4520721,0.09328171,7675,0.8341484621236822,18869
ENSG00000132305,ENSG00000132305.20,0.4461514,0.066585295,8395,0.9124008259971742,18879
ENSG00000145860,ENSG00000145860.11,1.0819381,0.10023971,9179,0.99760895554831,18883
ENSG00000115163,ENSG00000115163.14,0.5016279,0.12637037,7777,0.8452342136724269,18885
ENSG00000178896,ENSG00000178896.8,0.8164793,0.07605458,9123,0.9915226605803718,18890
ENSG00000089693,ENSG00000089693.10,1.1570853,0.080676466,9187,0.9984784262580154,18903
ENSG00000129235,ENSG00000129235.10,1.6920781,0.08261797,9198,0.9996739484838605,18907
ENSG00000116560,ENSG00000116560.10,1.0254289,0.10708998,9170,0.9966308009998913,18911
ENSG00000173465,ENSG00000173465.7,0.49330273,0.066214055,8548,0.9290294533202913,18914
ENSG00000246705,ENSG00000246705.4,0.756881,0.08657575,9035,0.9819584827736115,18923
ENSG00000071054,ENSG00000071054.16,0.4366905,0.066652626,8273,0.8991413976741659,18927
ENSG00000143933,ENSG00000143933.16,1.6395674,0.1656998,9199,0.9997826323225736,18936
ENSG00000164754,ENSG00000164754.14,0.71978074,0.10152294,8951,0.9728290403217041,18951
ENSG00000178999,ENSG00000178999.12,0.4550979,0.1137179,7344,0.7981741115096185,18954
ENSG00000103035,ENSG00000103035.10,0.91432637,0.106762275,9127,0.9919573959352245,18967
ENSG00000102172,ENSG00000102172.15,1.4396421,0.08487159,9194,0.9992392131290078,19009
ENSG00000119335,ENSG00000119335.16,2.2628005,0.14620073,9201,1.0,19058
ENSG00000196954,ENSG00000196954.13,0.43987754,0.067642994,8373,0.9100097815454842,19064
ENSG00000132646,ENSG00000132646.10,0.3488885,0.08101527,7343,0.7980654276709054,19067
ENSG00000136108,ENSG00000136108.14,0.3258343,0.0669284,7109,0.7726334094120204,19076
ENSG00000134809,ENSG00000134809.8,0.83097,0.082984306,9092,0.988153461580263,19078
ENSG00000141367,ENSG00000141367.11,0.53133017,0.061907154,8778,0.9540267362243234,19086
ENSG00000137288,ENSG00000137288.9,0.64993924,0.07323847,8926,0.9701119443538746,19104
ENSG00000197912,ENSG00000197912.15,0.44713205,0.06337488,8490,0.9227257906749267,19117
ENSG00000137309,ENSG00000137309.19,1.8400626,0.110108174,9196,0.9994565808064341,19129
ENSG00000018699,ENSG00000018699.12,0.4742301,0.12335105,7695,0.8363221388979458,19144
ENSG00000108671,ENSG00000108671.10,0.7548267,0.08760606,9061,0.9847842625801543,19147
ENSG00000170035,ENSG00000170035.15,0.69823825,0.07596673,8989,0.9769590261928052,19162
ENSG00000105821,ENSG00000105821.14,0.7928259,0.08635163,9055,0.9841321595478753,19163
ENSG00000088247,ENSG00000088247.17,0.45708218,0.060194142,8433,0.9165308118682752,19169
ENSG00000214194,ENSG00000214194.8,0.54962796,0.064973176,8779,0.9541354200630366,19174
ENSG00000147274,ENSG00000147274.14,0.8712394,0.084433466,9133,0.9926094989675035,19176
ENSG00000253293,ENSG00000253293.4,0.49673864,0.06386858,8573,0.9317465492881208,19183
ENSG00000132463,ENSG00000132463.13,0.5615172,0.06976664,8780,0.9542441039017499,19190
ENSG00000160201,ENSG00000160201.11,0.33531335,0.21165109,5282,0.5740680360830345,19195
ENSG00000106617,ENSG00000106617.13,0.6513044,0.08232051,8902,0.9675035322247582,19199
ENSG00000104549,ENSG00000104549.11,1.3931128,0.10147901,9192,0.9990218454515813,19205
ENSG00000174953,ENSG00000174953.13,0.4883088,0.063281186,8617,0.9365286381915009,19213
ENSG00000101972,ENSG00000101972.18,0.48665604,0.060981505,8636,0.9385936311270514,19218
ENSG00000105701,ENSG00000105701.15,1.0237068,0.068198755,9180,0.9977176393870232,19227
ENSG00000151465,ENSG00000151465.13,0.71624833,0.10666863,8976,0.9755461362895338,19229
ENSG00000206053,ENSG00000206053.12,0.6631448,0.065682776,9032,0.981632431257472,19244
ENSG00000182670,ENSG00000182670.13,0.48558193,0.061035708,8627,0.9376154765786328,19256
ENSG00000130520,ENSG00000130520.10,1.5996758,0.0831251,9197,0.9995652646451473,19262
ENSG00000128272,ENSG00000128272.14,1.2182736,0.10381334,9185,0.9982610585805891,19263
ENSG00000103550,ENSG00000103550.13,0.41245517,0.06328816,8196,0.8907727420932507,19296
ENSG00000067057,ENSG00000067057.16,0.6727018,0.089494266,8941,0.9717422019345723,19299
ENSG00000089006,ENSG00000089006.16,0.5195031,0.06059022,8719,0.9476143897402456,19305
ENSG00000154640,ENSG00000154640.14,0.35039902,0.06333589,7603,0.826323225736333,19325
ENSG00000188243,ENSG00000188243.12,1.2176471,0.06850415,9190,0.9988044777741549,19327
ENSG00000104964,ENSG00000104964.14,0.75984496,0.07989607,9033,0.9817411150961852,19335
ENSG00000076604,ENSG00000076604.14,0.58749384,0.065197304,8852,0.962069340289099,19340
ENSG00000118640,ENSG00000118640.10,1.0256796,0.08943399,9180,0.9977176393870232,19341
ENSG00000163956,ENSG00000163956.11,0.5623427,0.069221094,8832,0.9598956635148354,19342
ENSG00000014641,ENSG00000014641.17,0.5984198,0.110370226,8818,0.9583740897728508,19347
ENSG00000149357,ENSG00000149357.9,1.2418482,0.06612829,9184,0.9981523747418759,19360
ENSG00000113558,ENSG00000113558.18,1.4059393,0.10614776,9201,1.0,19365
ENSG00000165264,ENSG00000165264.10,1.050198,0.08604344,9179,0.99760895554831,19376
ENSG00000108010,ENSG00000108010.11,1.1918088,0.08429056,9194,0.9992392131290078,19398
ENSG00000166582,ENSG00000166582.9,0.8579672,0.09307728,9043,0.9828279534833171,19405
ENSG00000115233,ENSG00000115233.11,0.76353663,0.086639896,9077,0.9865232039995653,19426
ENSG00000142546,ENSG00000142546.13,0.4127579,0.070666485,8195,0.8906640582545375,19442
ENSG00000103254,ENSG00000103254.9,0.6362535,0.06857579,8947,0.9723943049668514,19454
ENSG00000127824,ENSG00000127824.13,0.9384124,0.1603495,9004,0.9785892837735028,19466
ENSG00000065548,ENSG00000065548.17,1.2878712,0.07669967,9192,0.9990218454515813,19470
ENSG00000159228,ENSG00000159228.12,0.51836115,0.065590136,8690,0.9444625584175633,19486
ENSG00000129680,ENSG00000129680.15,0.4693727,0.06354655,8467,0.9202260623845234,19503
ENSG00000136830,ENSG00000136830.11,0.41138363,0.06322888,8168,0.8877295946092816,19505
ENSG00000166562,ENSG00000166562.8,0.5564744,0.060992442,8811,0.9576133029018585,19520
ENSG00000159593,ENSG00000159593.14,0.55605304,0.08028746,8723,0.9480491250950983,19544
ENSG00000175701,ENSG00000175701.10,0.7985939,0.08009512,9079,0.9867405716769916,19556
ENSG00000264364,ENSG00000264364.2,0.4186557,0.060086768,8229,0.8943593087707857,19580
ENSG00000088832,ENSG00000088832.16,0.86139363,0.06766455,9148,0.9942397565482013,19622
ENSG00000160211,ENSG00000160211.17,0.5938344,0.068837486,8876,0.9646777524182154,19623
ENSG00000134046,ENSG00000134046.11,0.3778227,0.07440694,7711,0.8380610803173568,19653
ENSG00000128422,ENSG00000128422.16,0.6265624,0.31368643,7846,0.8527333985436366,19658
ENSG00000151929,ENSG00000151929.9,0.37458768,0.0602111,7890,0.8575154874470167,19660
ENSG00000108055,ENSG00000108055.9,0.6715408,0.101748236,8841,0.960873818063254,19664
ENSG00000229117,ENSG00000229117.8,3.8590238,0.08019854,9201,1.0,19666
ENSG00000166595,ENSG00000166595.11,1.2372575,0.07157059,9193,0.9991305292902946,19684
ENSG00000135070,ENSG00000135070.14,0.65335923,0.068307064,8965,0.9743506140636887,19687
ENSG00000232112,ENSG00000232112.3,2.6907957,0.088634886,9201,1.0,19730
ENSG00000178057,ENSG00000178057.14,0.6327549,0.07266958,8979,0.9758721878056733,19743
ENSG00000068912,ENSG00000068912.13,0.5191851,0.06285402,8723,0.9480491250950983,19744
ENSG00000168090,ENSG00000168090.9,0.8286828,0.07622336,9130,0.992283447451364,19763
ENSG00000167653,ENSG00000167653.4,0.29280132,0.080529906,6713,0.7295946092815998,19777
ENSG00000069329,ENSG00000069329.17,0.6509746,0.073009856,8987,0.9767416585153788,19778
ENSG00000229833,ENSG00000229833.9,0.4990393,0.06809009,8682,0.9435930877078579,19787
ENSG00000114861,ENSG00000114861.20,0.6266999,0.06450103,8988,0.976850342354092,19793
ENSG00000167770,ENSG00000167770.11,0.59980416,0.061312392,8935,0.9710900989022933,19795
ENSG00000079785,ENSG00000079785.14,1.2317395,0.1150519,9184,0.9981523747418759,19809
ENSG00000077380,ENSG00000077380.15,0.65384966,0.090716965,8927,0.9702206281925878,19839
ENSG00000132470,ENSG00000132470.13,0.5247095,0.09123065,8512,0.9251168351266167,19866
ENSG00000164051,ENSG00000164051.13,0.43470085,0.06237833,8372,0.909901097706771,19890
ENSG00000101000,ENSG00000101000.5,0.55566853,0.06859221,8802,0.9566351483534399,19900
ENSG00000162496,ENSG00000162496.8,0.5405316,0.08812293,8594,0.9340289099010977,19910
ENSG00000145833,ENSG00000145833.15,1.0935156,0.0851132,9175,0.9971742201934573,19916
ENSG00000183978,ENSG00000183978.7,0.55454373,0.06456197,8811,0.9576133029018585,19919
ENSG00000171067,ENSG00000171067.10,0.64370424,0.083072655,8857,0.9626127594826649,19921
ENSG00000177700,ENSG00000177700.5,1.8388474,0.06157923,9201,1.0,19925
ENSG00000177697,ENSG00000177697.18,0.50085944,0.061277326,8676,0.9429409846755787,19929
ENSG00000196976,ENSG00000196976.7,0.5935042,0.069578364,8847,0.9615259210955331,19930
ENSG00000168701,ENSG00000168701.18,0.7232094,0.0699528,9062,0.9848929464188675,19950
ENSG00000176014,ENSG00000176014.12,0.7807988,0.09582709,9027,0.9810890120639061,19974
ENSG00000138182,ENSG00000138182.14,0.420677,0.10528938,7479,0.8128464297358983,19990
ENSG00000150787,ENSG00000150787.7,1.0873358,0.07495839,9175,0.9971742201934573,19996
ENSG00000109519,ENSG00000109519.12,0.54920477,0.084403984,8725,0.9482664927725247,19998
ENSG00000184897,ENSG00000184897.5,0.58373505,0.10304578,8574,0.931855233126834,20000
ENSG00000140905,ENSG00000140905.10,1.3262807,0.0724472,9194,0.9992392131290078,20032
ENSG00000149418,ENSG00000149418.10,0.53443056,0.06415338,8740,0.9498967503532225,20039
ENSG00000149485,ENSG00000149485.18,0.76521933,0.09034663,9008,0.9790240191283556,20046
ENSG00000182117,ENSG00000182117.5,1.8705853,0.062888436,9199,0.9997826323225736,20060
ENSG00000146701,ENSG00000146701.11,1.5360397,0.07660867,9200,0.9998913161612868,20096
ENSG00000154102,ENSG00000154102.10,0.68492466,0.09097939,8903,0.9676122160634714,20097
ENSG00000170315,ENSG00000170315.13,2.0442834,0.1459743,9201,1.0,20128
ENSG00000106615,ENSG00000106615.9,1.3718175,0.08277407,9194,0.9992392131290078,20134
ENSG00000147955,ENSG00000147955.16,0.6691777,0.0761114,8974,0.9753287686121074,20135
ENSG00000085760,ENSG00000085760.14,0.5543444,0.073463276,8749,0.9508749049016412,20139
ENSG00000165416,ENSG00000165416.14,0.47960088,0.060831293,8577,0.9321812846429736,20144
ENSG00000115641,ENSG00000115641.18,0.5397748,0.07137306,8707,0.9463101836756874,20163
ENSG00000198363,ENSG00000198363.17,1.0739353,0.069822416,9191,0.9989131616128681,20167
ENSG00000011304,ENSG00000011304.19,0.67168707,0.06749519,9001,0.9782632322573633,20184
ENSG00000112081,ENSG00000112081.16,1.2857522,0.12390261,9195,0.9993478969677209,20209
ENSG00000084733,ENSG00000084733.10,0.83398336,0.07865768,9120,0.9911966090642321,20219
ENSG00000130165,ENSG00000130165.10,0.63523453,0.069285765,8952,0.9729377241604173,20224
ENSG00000068745,ENSG00000068745.14,0.31537923,0.08083051,6918,0.7518747962178024,20230
ENSG00000125968,ENSG00000125968.8,1.1884155,0.24296272,9152,0.994674491903054,20253
ENSG00000099817,ENSG00000099817.11,1.08099,0.070624456,9182,0.9979350070644495,20289
ENSG00000140391,ENSG00000140391.14,0.47461358,0.06126837,8557,0.93000760786871,20301
ENSG00000087365,ENSG00000087365.15,0.8215396,0.08241737,9126,0.9918487120965113,20306
ENSG00000075218,ENSG00000075218.18,0.24265634,0.065629594,5646,0.6136289533746332,20307
ENSG00000129084,ENSG00000129084.17,0.6454826,0.08322047,9001,0.9782632322573633,20328
ENSG00000166197,ENSG00000166197.16,0.70956135,0.09451944,8973,0.9752200847733942,20331
ENSG00000076554,ENSG00000076554.15,0.6222162,0.06394634,8971,0.9750027170959679,20375
ENSG00000144848,ENSG00000144848.10,0.52653193,0.067171246,8681,0.9434844038691447,20381
ENSG00000131462,ENSG00000131462.7,0.6675666,0.08489205,8810,0.9575046190631453,20390
ENSG00000108654,ENSG00000108654.14,0.9885945,0.12248881,9178,0.9975002717095968,20395
ENSG00000169714,ENSG00000169714.16,1.0548838,0.09033616,9177,0.9973915878708836,20398
ENSG00000176171,ENSG00000176171.11,0.69330555,0.072594695,9038,0.9822845342897512,20399
ENSG00000185624,ENSG00000185624.14,1.1256906,0.0735448,9195,0.9993478969677209,20408
ENSG00000115944,ENSG00000115944.14,1.0986761,0.06284315,9187,0.9984784262580154,20409
ENSG00000064666,ENSG00000064666.14,0.66523796,0.068298236,9003,0.9784805999347898,20413
ENSG00000144029,ENSG00000144029.11,0.80442023,0.06721172,9130,0.992283447451364,20414
ENSG00000114315,ENSG00000114315.3,0.8610189,0.17898941,8927,0.9702206281925878,20450
ENSG00000165476,ENSG00000165476.13,0.93236095,0.08412158,9146,0.9940223888707749,20470
ENSG00000100029,ENSG00000100029.17,0.44942573,0.060588926,8469,0.9204434300619498,20492
ENSG00000166263,ENSG00000166263.13,0.2134671,0.06377066,5565,0.6048255624388653,20494
ENSG00000070010,ENSG00000070010.18,1.1813433,0.082028285,9182,0.9979350070644495,20495
ENSG00000185896,ENSG00000185896.10,0.6004957,0.07628641,8922,0.9696772089990219,20510
ENSG00000138029,ENSG00000138029.13,0.5100056,0.08422324,8626,0.9375067927399195,20542
ENSG00000137100,ENSG00000137100.15,0.71148354,0.07415268,9063,0.9850016302575807,20543
ENSG00000165672,ENSG00000165672.6,0.8694486,0.07797322,9141,0.993478969677209,20546
ENSG00000113648,ENSG00000113648.16,1.224423,0.07068088,9193,0.9991305292902946,20550
ENSG00000155959,ENSG00000155959.10,0.5620166,0.075383835,8797,0.956091729159874,20571
ENSG00000074201,ENSG00000074201.8,0.9540469,0.074242435,9166,0.9961960656450386,20574
ENSG00000182944,ENSG00000182944.17,0.6172805,0.07037029,8952,0.9729377241604173,20584
ENSG00000170144,ENSG00000170144.20,0.99767303,0.090107754,9171,0.9967394848386045,20586
ENSG00000108179,ENSG00000108179.13,0.74215585,0.08459837,9055,0.9841321595478753,20617
ENSG00000057608,ENSG00000057608.16,0.7378648,0.085478015,9053,0.9839147918704488,20625
ENSG00000108774,ENSG00000108774.14,1.0438477,0.07158871,9183,0.9980436909031627,20670
ENSG00000133030,ENSG00000133030.20,0.45307866,0.06251572,8397,0.9126181936746006,20674
ENSG00000160216,ENSG00000160216.18,0.2059164,0.07258919,5828,0.6334094120204325,20676
ENSG00000182718,ENSG00000182718.16,2.7017527,0.10893745,9201,1.0,20678
ENSG00000090487,ENSG00000090487.10,0.6326486,0.06664673,8939,0.971524834257146,20689
ENSG00000169715,ENSG00000169715.14,2.0537176,0.3771544,9177,0.9973915878708836,20745
ENSG00000101294,ENSG00000101294.17,0.6994008,0.06948649,9055,0.9841321595478753,20767
ENSG00000168268,ENSG00000168268.10,0.39779907,0.06490266,7892,0.857732855124443,20769
ENSG00000087842,ENSG00000087842.10,0.45686525,0.07015744,8365,0.9091403108357787,20772
ENSG00000101557,ENSG00000101557.14,0.5168787,0.06996673,8632,0.9381588957721987,20774
ENSG00000244509,ENSG00000244509.3,0.2605661,0.07856906,6144,0.6677535050537985,20818
ENSG00000163584,ENSG00000163584.17,1.3549881,0.13132748,9181,0.9978263232257363,20825
ENSG00000178952,ENSG00000178952.10,1.5112231,0.07825746,9199,0.9997826323225736,20831
ENSG00000110092,ENSG00000110092.3,0.71284837,0.10145896,8961,0.973915878708836,20835
ENSG00000108561,ENSG00000108561.8,1.4919093,0.08175938,9195,0.9993478969677209,20854
ENSG00000168496,ENSG00000168496.3,0.34783238,0.07564532,7139,0.7758939245734159,20879
ENSG00000125868,ENSG00000125868.15,1.5268035,0.067176886,9196,0.9994565808064341,20883
ENSG00000104331,ENSG00000104331.8,0.54631543,0.0611822,8831,0.9597869796761221,20884
ENSG00000172366,ENSG00000172366.19,1.214651,0.087496795,9180,0.9977176393870232,20886
ENSG00000137714,ENSG00000137714.2,1.3818799,0.091380104,9198,0.9996739484838605,20912
ENSG00000114978,ENSG00000114978.17,0.6841139,0.066324025,9010,0.979241386805782,20933
ENSG00000197345,ENSG00000197345.12,1.187308,0.07299391,9186,0.9983697424193022,20945
ENSG00000084234,ENSG00000084234.17,0.93508506,0.08534248,9164,0.9959786979676122,20960
ENSG00000145354,ENSG00000145354.11,0.629081,0.0693555,8936,0.9711987827410065,20971
ENSG00000101220,ENSG00000101220.17,0.62746775,0.0776208,8818,0.9583740897728508,20972
ENSG00000174564,ENSG00000174564.12,0.39364174,0.06168151,8044,0.8742527986088469,20988
ENSG00000144401,ENSG00000144401.14,0.58070976,0.06431221,8911,0.9684816867731768,20994
ENSG00000148773,ENSG00000148773.13,0.7901133,0.20961523,8073,0.8774046299315292,21009
ENSG00000006757,ENSG00000006757.11,0.9655662,0.07318404,9166,0.9961960656450386,21015
ENSG00000198546,ENSG00000198546.14,0.7740141,0.08114603,9026,0.9809803282251929,21019
ENSG00000005884,ENSG00000005884.17,0.5815361,0.079669945,8761,0.9521791109661993,21035
ENSG00000198791,ENSG00000198791.11,0.4915131,0.061536618,8588,0.9333768068688186,21044
ENSG00000177971,ENSG00000177971.8,0.7390564,0.076981515,9070,0.9857624171285729,21075
ENSG00000131876,ENSG00000131876.16,0.98031515,0.10724545,9155,0.9950005434191935,21077
ENSG00000013306,ENSG00000013306.15,1.4993763,0.06814226,9197,0.9995652646451473,21086
ENSG00000146729,ENSG00000146729.9,0.50919044,0.06225162,8666,0.9418541462884469,21122
ENSG00000102119,ENSG00000102119.10,0.68675023,0.06822991,8997,0.9778284969025106,21126
ENSG00000130731,ENSG00000130731.15,1.2584447,0.06515203,9188,0.9985871100967286,21128
ENSG00000155438,ENSG00000155438.11,0.67778224,0.09153608,8978,0.9757635039669601,21135
ENSG00000117906,ENSG00000117906.13,0.8519798,0.07055615,9135,0.9928268666449299,21161
ENSG00000143977,ENSG00000143977.13,2.2918823,0.07275923,9201,1.0,21195
ENSG00000067064,ENSG00000067064.11,0.45637065,0.072221056,8417,0.9147918704488642,21200
ENSG00000155463,ENSG00000155463.12,0.6265523,0.06566346,8967,0.9745679817411151,21225
ENSG00000182257,ENSG00000182257.7,0.68548834,0.097305074,8874,0.964460384740789,21226
ENSG00000107937,ENSG00000107937.18,0.6234898,0.0877036,8870,0.9640256493859363,21228
ENSG00000180304,ENSG00000180304.14,0.4553813,0.061755646,8514,0.925334202804043,21232
ENSG00000109062,ENSG00000109062.11,0.6655173,0.06769421,9011,0.9793500706444952,21233
ENSG00000108786,ENSG00000108786.10,0.62226254,0.071173675,8917,0.969133789805456,21237
ENSG00000114209,ENSG00000114209.14,0.41472033,0.061143752,8227,0.8941419410933594,21248
ENSG00000110321,ENSG00000110321.16,0.98338157,0.071278065,9175,0.9971742201934573,21269
ENSG00000197746,ENSG00000197746.13,0.76197267,0.0993016,9055,0.9841321595478753,21280
ENSG00000007520,ENSG00000007520.3,0.6654877,0.07358462,8953,0.9730464079991306,21291
ENSG00000144028,ENSG00000144028.14,0.4637659,0.060916852,8531,0.9271818280621672,21295
ENSG00000160209,ENSG00000160209.18,0.97413516,0.0823262,9159,0.9954352787740463,21297
